"id","fqdn/ip","port","severity","finding","cve","cwe"
"protocol_support_score_weighted","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","30","",""
"key_exchange_score","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","90","",""
"key_exchange_score_weighted","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","27","",""
"cipher_strength_score","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","60","",""
"cipher_strength_score_weighted","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","24","",""
"final_score","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","81","",""
"overall_grade","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","A+","",""
"service","carte-verte.incubateur.ademe.dev/148.253.75.120","443","INFO","HTTP","",""
"pre_128cipher","carte-verte.incubateur.ademe.dev/148.253.75.120","443","INFO","No 128 cipher limit bug","",""
"SSLv2","carte-verte.incubateur.ademe.dev/148.253.75.120","443","OK","not offered","",""
"SSLv3","carte-verte.incubateur.ademe.dev/148.253.75.120","443","OK","not offered","",""
"TLS1","carte-verte.incubateur.ademe.dev/148.253.75.120","443","INFO","not offered","",""
"TLS1_1","carte-verte.incubateur.ademe.dev/148.253.75.120","443","INFO","not offered","",""
"TLS1_2","carte-verte.incubateur.ademe.dev/148.253.75.120","443","OK","offered","",""
"TLS1_3","carte-verte.incubateur.ademe.dev/148.253.75.120","443","OK","offered with final","",""
"ALPN_HTTP2","carte-verte.incubateur.ademe.dev/148.253.75.120","443","OK","h2","",""
