"id","fqdn/ip","port","severity","finding","cve","cwe"
"rating_doc","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","100","",""
"protocol_support_score_weighted","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","30","",""
"key_exchange_score","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","90","",""
"key_exchange_score_weighted","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","27","",""
"cipher_strength_score","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","60","",""
"cipher_strength_score_weighted","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","24","",""
"final_score","facili-tacct.beta.gouv.fr/109.232.233.130","443","INFO","81","",""
"overall_grade","facili-tacct.beta.gouv.fr/109.232.233.130","443","OK","A+","",""
"service","facili-tacct.beta.gouv.fr/148.253.75.120","443","INFO","HTTP","",""
"pre_128cipher","facili-tacct.beta.gouv.fr/148.253.75.120","443","INFO","No 128 cipher limit bug","",""
"SSLv2","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","not offered","",""
"SSLv3","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","not offered","",""
"TLS1","facili-tacct.beta.gouv.fr/148.253.75.120","443","INFO","not offered","",""
"TLS1_1","facili-tacct.beta.gouv.fr/148.253.75.120","443","INFO","not offered","",""
"TLS1_2","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","offered","",""
"TLS1_3","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","offered with final","",""
"ALPN_HTTP2","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","h2","",""
"ALPN","facili-tacct.beta.gouv.fr/148.253.75.120","443","INFO","http/1.1","",""
"cipherlist_NULL","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","not offered","","CWE-327"
"cipherlist_LOW","facili-tacct.beta.gouv.fr/148.253.75.120","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","facili-tacct.beta.gouv.fr/148.253.75.120","443","INFO","not offered","","CWE-310"
