"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_eTLS <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","http://c.pki.goog/we1/R3uyA_0OtKA.crl","",""
"cert_ocspURL <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","http://o.pki.goog/s/we1/DI4","",""
"OCSP_stapling <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","offered","",""
"cert_ocspRevoked <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","not revoked","",""
"cert_mustStapleExtension <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","--","",""
"DNS_CAArecord <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","LOW","--","",""
"certificate_transparency <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","no","",""
"cert_caIssuers <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","WE1 (Google Trust Services from US)","",""
